contrast	estimate	se	df	z_ratio	p_value	roi	atlas
criticalAlice vs. criticalLang	0.0934161231122505	0.04170045009712	Inf	2.24017061913445	0.0250798483035027	364	Glasser
criticalAlice vs. criticalMD	0.397307385062764	0.0423678985281477	Inf	9.37755703882287	6.7518950684717e-21	364	Glasser
criticalLang vs. criticalMD	0.303891261950514	0.018353868349058	Inf	16.5573412738416	1.41719517469284e-61	364	Glasser
criticalAlice vs. criticalLang	0.0945701839998632	0.0508194212494677	Inf	1.86090635577346	0.0627574020783595	365	Glasser
criticalAlice vs. criticalMD	0.680395905431679	0.0514641242701393	Inf	13.22078078819	6.65693105841856e-40	365	Glasser
criticalLang vs. criticalMD	0.585825721431816	0.0222633520759625	Inf	26.3134553787309	1.34535282252286e-152	365	Glasser
criticalAlice vs. criticalLang	0.0467252226725479	0.034700322260573	Inf	1.34653569847787	0.178129815619783	366	Glasser
criticalAlice vs. criticalMD	0.138645674045577	0.0353965297534432	Inf	3.91692843935048	8.96843566164538e-05	366	Glasser
criticalLang vs. criticalMD	0.0919204513730292	0.0153786516701491	Inf	5.97714632885876	2.27080214447478e-09	366	Glasser
criticalAlice vs. criticalLang	0.27851372028806	0.0374771403766727	Inf	7.43156274701839	1.07322069253546e-13	367	Glasser
criticalAlice vs. criticalMD	0.436485727111843	0.0380405527429713	Inf	11.4742214725703	1.77770458871458e-30	367	Glasser
criticalLang vs. criticalMD	0.157972006823784	0.0164676746988586	Inf	9.59285446868418	8.56811212310691e-22	367	Glasser
criticalAlice vs. criticalLang	0.216653264810848	0.034410318626861	Inf	6.29617142346733	3.05086972555372e-10	368	Glasser
criticalAlice vs. criticalMD	0.4258014468842	0.0348912960601433	Inf	12.2036580742152	2.97167396045225e-34	368	Glasser
criticalLang vs. criticalMD	0.209148182073352	0.0150928184484339	Inf	13.8574635869323	1.14654573965022e-43	368	Glasser
criticalAlice vs. criticalLang	-0.0749411045486401	0.0563851434360195	Inf	-1.3290930905173	0.183817259561706	369	Glasser
criticalAlice vs. criticalMD	-0.130009286897339	0.0572425987679856	Inf	-2.27119819322477	0.0231349827606327	369	Glasser
criticalLang vs. criticalMD	-0.055068182348699	0.0247833126966486	Inf	-2.22198634309875	0.0262842285568758	369	Glasser
criticalAlice vs. criticalLang	-0.386982881239601	0.106915527111207	Inf	-3.61951993031925	0.000295150078941859	370	Glasser
criticalAlice vs. criticalMD	-0.511133285723292	0.108483614763658	Inf	-4.7116173888273	2.45758465212663e-06	370	Glasser
criticalLang vs. criticalMD	-0.124150404483692	0.0469498549606438	Inf	-2.6443192335261	0.00818554154520872	370	Glasser
criticalAlice vs. criticalLang	-0.328494115237877	0.10264541062673	Inf	-3.20028058957693	0.00137293857571141	371	Glasser
criticalAlice vs. criticalMD	-0.287407252450559	0.104270239861008	Inf	-2.75636895852231	0.00584470268864549	371	Glasser
criticalLang vs. criticalMD	0.0410868627873172	0.0452028584292068	Inf	0.908943907865124	0.363379735130819	371	Glasser
criticalAlice vs. criticalLang	0.156647210056536	0.0359094483750744	Inf	4.3622839432217	1.28711671426758e-05	372	Glasser
criticalAlice vs. criticalMD	0.301703043623966	0.0363623847672093	Inf	8.29711927739224	1.06666270764694e-16	372	Glasser
criticalLang vs. criticalMD	0.145055833567431	0.0158283437099714	Inf	9.16430905376727	4.98653894705841e-20	372	Glasser
criticalAlice vs. criticalLang	2.08531419546497	0.0647034042698012	Inf	32.22881730874	6.96888925618592e-228	373	Glasser
criticalAlice vs. criticalMD	2.37242450926919	0.0655433166181732	Inf	36.1962841015493	6.96516073139405e-287	373	Glasser
criticalLang vs. criticalMD	0.28711031380422	0.0283313492833256	Inf	10.134014830462	3.90287761539108e-24	373	Glasser
criticalAlice vs. criticalLang	2.40387857338991	0.0655303710282236	Inf	36.6834268701846	1.34212704405028e-294	374	Glasser
criticalAlice vs. criticalMD	2.572022611198	0.0662776808120041	Inf	38.8067684277233	0	374	Glasser
criticalLang vs. criticalMD	0.168144037808099	0.02861588438856	Inf	5.87589869755413	4.20555460151417e-09	374	Glasser
criticalAlice vs. criticalLang	3.14235251534961	0.105087050530038	Inf	29.9023761681408	1.83268738823217e-196	375	Glasser
criticalAlice vs. criticalMD	4.03268187357335	0.105956431479905	Inf	38.0598121062445	0	375	Glasser
criticalLang vs. criticalMD	0.890329358223733	0.0456426116438332	Inf	19.5065384332368	9.66064074562277e-85	375	Glasser
criticalAlice vs. criticalLang	1.41002497939941	0.0715631859308931	Inf	19.7032169691416	2.02345360771875e-86	376	Glasser
criticalAlice vs. criticalMD	2.74241696023739	0.0725361430894186	Inf	37.8075927866291	0	376	Glasser
criticalLang vs. criticalMD	1.33239198083799	0.0313680356366295	Inf	42.4761051751072	0	376	Glasser
criticalAlice vs. criticalLang	0.819416513520498	0.0736912255551836	Inf	11.1195940540693	1.0072926744792e-28	377	Glasser
criticalAlice vs. criticalMD	1.342298567326	0.0747234716267042	Inf	17.9635466354095	3.75997254266514e-72	377	Glasser
criticalLang vs. criticalMD	0.522882053805504	0.0323236013204547	Inf	16.1764788713261	7.39017109302303e-59	377	Glasser
criticalAlice vs. criticalLang	0.728743480124018	0.0699831065611575	Inf	10.4131341967104	2.15991192710663e-25	378	Glasser
criticalAlice vs. criticalMD	1.14599208596232	0.0709869947900673	Inf	16.1436906767417	1.25789477587174e-58	378	Glasser
criticalLang vs. criticalMD	0.417248605838301	0.0307147945530512	Inf	13.5846132754566	4.94134986644641e-42	378	Glasser
criticalAlice vs. criticalLang	-0.384672941437411	0.064031009760642	Inf	-6.0076038606197	1.88285192314841e-09	379	Glasser
criticalAlice vs. criticalMD	-1.14015188323628	0.0648172511148514	Inf	-17.590253576413	2.92565524078521e-69	379	Glasser
criticalLang vs. criticalMD	-0.755478941798867	0.0280031961289524	Inf	-26.9783112727543	2.65589432533197e-160	379	Glasser
criticalAlice vs. criticalLang	-0.169755370831432	0.0662823644821464	Inf	-2.56109407317775	0.0104343097933704	380	Glasser
criticalAlice vs. criticalMD	-0.305383406882526	0.067261122447673	Inf	-4.54026629008614	5.6183224615035e-06	380	Glasser
criticalLang vs. criticalMD	-0.135628036051094	0.0291115703474215	Inf	-4.65890484204357	3.17896102960953e-06	380	Glasser
criticalAlice vs. criticalLang	0.154326224480864	0.0874385172168001	Inf	1.76496845318429	0.077569067779574	1	HOCortical
criticalAlice vs. criticalMD	1.319641196986	0.0890088635820107	Inf	14.8259526509976	9.95574031107805e-50	1	HOCortical
criticalLang vs. criticalMD	1.16531497250514	0.0386131528344437	Inf	30.1792235796309	4.43803019860552e-200	1	HOCortical
criticalAlice vs. criticalLang	0.0491313971432442	0.0464312194159716	Inf	1.05815435737498	0.289985076028336	2	HOCortical
criticalAlice vs. criticalMD	0.00930562741789024	0.04695216147687	Inf	0.198193802482862	0.842893436213737	2	HOCortical
criticalLang vs. criticalMD	-0.039825769725354	0.0202692179376152	Inf	-1.96483997793749	0.0494327615056758	2	HOCortical
criticalAlice vs. criticalLang	-0.00438891550549597	0.079497050828534	Inf	-0.0552085323889858	0.95597233144142	3	HOCortical
criticalAlice vs. criticalMD	0.683093818301393	0.0803656746555769	Inf	8.49982061656208	1.89883897400614e-17	3	HOCortical
criticalLang vs. criticalMD	0.687482733806889	0.0346863797911338	Inf	19.8199621276884	2.00259356772939e-87	3	HOCortical
criticalAlice vs. criticalLang	-0.243595630506839	0.0912138613196611	Inf	-2.67059882108436	0.00757160804710006	4	HOCortical
criticalAlice vs. criticalMD	0.182771034404286	0.0916965704634767	Inf	1.99321559661913	0.0462378439731658	4	HOCortical
criticalLang vs. criticalMD	0.426366664911126	0.0394130014199243	Inf	10.8179192030675	2.83132428274253e-27	4	HOCortical
criticalAlice vs. criticalLang	0.295798928777044	0.0996928276923707	Inf	2.96710340777786	0.00300619833706294	5	HOCortical
criticalAlice vs. criticalMD	2.67274577942175	0.101145575130666	Inf	26.424742515616	7.12120282342009e-154	5	HOCortical
criticalLang vs. criticalMD	2.3769468506447	0.04377108475122	Inf	54.3040425923749	0	5	HOCortical
criticalAlice vs. criticalLang	0.285866021630361	0.100805371066153	Inf	2.83582133180943	0.00457080085903402	6	HOCortical
criticalAlice vs. criticalMD	2.23688563552057	0.101842649152194	Inf	21.9641344185553	6.34546329034271e-107	6	HOCortical
criticalLang vs. criticalMD	1.95101961389021	0.0439355264185902	Inf	44.4064239791305	0	6	HOCortical
criticalAlice vs. criticalLang	-0.540491421335657	0.0786712308265035	Inf	-6.8702550558491	6.40872161624737e-12	7	HOCortical
criticalAlice vs. criticalMD	0.212479021005407	0.0787166941399434	Inf	2.69928791251903	0.00694880311556315	7	HOCortical
criticalLang vs. criticalMD	0.752970442341064	0.0337150168319052	Inf	22.3333847375842	1.7514681606601e-110	7	HOCortical
criticalAlice vs. criticalLang	0.703255393493953	0.0543823950174408	Inf	12.9316738122404	2.98254142729511e-38	8	HOCortical
criticalAlice vs. criticalMD	2.02326359742328	0.0551600373594221	Inf	36.6798808390886	1.52871347284726e-294	8	HOCortical
criticalLang vs. criticalMD	1.32000820392932	0.0238659731218318	Inf	55.3092135481299	0	8	HOCortical
criticalAlice vs. criticalLang	1.59265848409183	0.0731684854739531	Inf	21.7670008306894	4.76828245566268e-105	9	HOCortical
criticalAlice vs. criticalMD	3.50061924553739	0.0740950265065905	Inf	47.2449961972282	0	9	HOCortical
criticalLang vs. criticalMD	1.90796076144556	0.0320204540686719	Inf	59.5856872408398	0	9	HOCortical
criticalAlice vs. criticalLang	1.86484623799333	0.103961791822873	Inf	17.9378039306074	5.97710241135248e-72	10	HOCortical
criticalAlice vs. criticalMD	4.58399558058229	0.104755257105678	Inf	43.7590981802272	0	10	HOCortical
criticalLang vs. criticalMD	2.71914934258896	0.0451038922495306	Inf	60.2863568302636	0	10	HOCortical
criticalAlice vs. criticalLang	0.631153612353335	0.0699891495064737	Inf	9.01787801114737	1.91767704813073e-19	11	HOCortical
criticalAlice vs. criticalMD	2.45198537614218	0.071063117424782	Inf	34.5043317124037	6.90704146759197e-261	11	HOCortical
criticalLang vs. criticalMD	1.82083176378884	0.0307700009534857	Inf	59.175551100611	0	11	HOCortical
criticalAlice vs. criticalLang	0.878581399082782	0.075428609649322	Inf	11.6478535554006	2.35311226388578e-31	12	HOCortical
criticalAlice vs. criticalMD	3.1339449579565	0.0760832862504187	Inf	41.1909778402777	0	12	HOCortical
criticalLang vs. criticalMD	2.25536355887372	0.032784025482108	Inf	68.7945890020308	0	12	HOCortical
criticalAlice vs. criticalLang	0.167345354112488	0.101099827468443	Inf	1.65524866167277	0.0978740680404241	13	HOCortical
criticalAlice vs. criticalMD	2.36678309901679	0.101665362997136	Inf	23.2801322814681	7.0477137682939e-120	13	HOCortical
criticalLang vs. criticalMD	2.1994377449043	0.0437075689618771	Inf	50.3216673254629	0	13	HOCortical
criticalAlice vs. criticalLang	0.0688595843727133	0.0427522100683784	Inf	1.61066724416302	0.107252268759886	14	HOCortical
criticalAlice vs. criticalMD	0.497511659874818	0.0432349481089343	Inf	11.5071644962148	1.21404740417294e-30	14	HOCortical
criticalLang vs. criticalMD	0.428652075502105	0.018708982372417	Inf	22.911565523418	3.56307611141585e-116	14	HOCortical
criticalAlice vs. criticalLang	0.0577604358932228	0.0306559893443807	Inf	1.88414848545119	0.0595448933916005	15	HOCortical
criticalAlice vs. criticalMD	0.300301044794702	0.0310431979566955	Inf	9.67365041493516	3.90205821735798e-22	15	HOCortical
criticalLang vs. criticalMD	0.242540608901479	0.0134151229664201	Inf	18.0796411265549	4.61072938342203e-73	15	HOCortical
criticalAlice vs. criticalLang	0.0162995863216287	0.0706888935724162	Inf	0.230581998074857	0.817639554231514	16	HOCortical
criticalAlice vs. criticalMD	0.00307523851610372	0.0714773986143382	Inf	0.0430239289022871	0.965682459006008	16	HOCortical
criticalLang vs. criticalMD	-0.013224347805525	0.0308552805392337	Inf	-0.428592693840839	0.668219663440912	16	HOCortical
criticalAlice vs. criticalLang	0.0594629854166525	0.0615003189721466	Inf	0.966872796929447	0.333607627110928	17	HOCortical
criticalAlice vs. criticalMD	0.126752143199084	0.062173535996451	Inf	2.03868319804618	0.0414816557151881	17	HOCortical
criticalLang vs. criticalMD	0.0672891577824314	0.026834920840918	Inf	2.50752212690818	0.0121580969152096	17	HOCortical
criticalAlice vs. criticalLang	-0.278327138517858	0.0803109627609693	Inf	-3.46561825371521	0.000529013827772691	18	HOCortical
criticalAlice vs. criticalMD	-1.76674943650116	0.0808609109703077	Inf	-21.8492398280043	7.90375509404612e-106	18	HOCortical
criticalLang vs. criticalMD	-1.4884222979833	0.0347956809913338	Inf	-42.7760646027882	0	18	HOCortical
criticalAlice vs. criticalLang	0.209428021680309	0.0837462096065784	Inf	2.50074627453776	0.0123931931950119	19	HOCortical
criticalAlice vs. criticalMD	-0.205075764705903	0.0842290683386328	Inf	-2.43473860925803	0.0149025507258523	19	HOCortical
criticalLang vs. criticalMD	-0.414503786386212	0.0362160413177238	Inf	-11.4453090758806	2.48218238650324e-30	19	HOCortical
criticalAlice vs. criticalLang	0.425154838344337	0.0872310795805705	Inf	4.87389174120727	1.09420967652653e-06	20	HOCortical
criticalAlice vs. criticalMD	2.16308308433978	0.0877182804020439	Inf	24.6594332951536	2.91534620571423e-134	20	HOCortical
criticalLang vs. criticalMD	1.73792824599544	0.0377112525184756	Inf	46.0851371919824	0	20	HOCortical
criticalAlice vs. criticalLang	0.0304498020388352	0.0870780734174254	Inf	0.349683919772412	0.726575922874963	21	HOCortical
criticalAlice vs. criticalMD	1.59747574761993	0.0877010918998375	Inf	18.2150040896229	3.92388122978446e-74	21	HOCortical
criticalLang vs. criticalMD	1.5670259455811	0.0377476723189034	Inf	41.513180795425	0	21	HOCortical
criticalAlice vs. criticalLang	0.063223276131494	0.0877930337036026	Inf	0.720140009570026	0.471438795658408	22	HOCortical
criticalAlice vs. criticalMD	-0.105563384843513	0.0886307815286093	Inf	-1.19104653059432	0.233635318714953	22	HOCortical
criticalLang vs. criticalMD	-0.168786660975007	0.0382149059804942	Inf	-4.41677551322931	1.00184180960701e-05	22	HOCortical
criticalAlice vs. criticalLang	-0.54257507575317	0.0795819616764532	Inf	-6.81781479525539	9.24356985267196e-12	23	HOCortical
criticalAlice vs. criticalMD	-0.567592371632008	0.0794191005438894	Inf	-7.14679929317934	8.88246010115468e-13	23	HOCortical
criticalLang vs. criticalMD	-0.0250172958788383	0.0339484779366731	Inf	-0.736919514492082	0.461171296016645	23	HOCortical
criticalAlice vs. criticalLang	0.315325962312615	0.0744272242245548	Inf	4.23670190038585	2.26826959646978e-05	24	HOCortical
criticalAlice vs. criticalMD	-0.721129696654367	0.0744825420211207	Inf	-9.68186204560364	3.60096807007678e-22	24	HOCortical
criticalLang vs. criticalMD	-1.03645565896698	0.0319054631237462	Inf	-32.485209662905	1.72497306470267e-231	24	HOCortical
criticalAlice vs. criticalLang	0.350014075815632	0.0743690287001758	Inf	4.70644947141557	2.52068426481776e-06	25	HOCortical
criticalAlice vs. criticalMD	1.71528637813261	0.0754141046614793	Inf	22.744901445588	1.61183552808618e-114	25	HOCortical
criticalLang vs. criticalMD	1.36527230231697	0.0326612515676912	Inf	41.8009793497171	0	25	HOCortical
criticalAlice vs. criticalLang	-0.653605697336897	0.0899050726849438	Inf	-7.26995349447456	3.59611281064066e-13	26	HOCortical
criticalAlice vs. criticalMD	0.294871674994868	0.0902201890323754	Inf	3.26835576557098	0.00108174297254114	26	HOCortical
criticalLang vs. criticalMD	0.948477372331765	0.0387268964880266	Inf	24.4914376917606	1.82247778894748e-132	26	HOCortical
criticalAlice vs. criticalLang	0.111336136775964	0.0355392689964105	Inf	3.13276383898637	0.00173168712676545	27	HOCortical
criticalAlice vs. criticalMD	0.537430657076031	0.036051703903496	Inf	14.9072193235204	2.95817728907198e-50	27	HOCortical
criticalLang vs. criticalMD	0.426094520300067	0.015599761079996	Inf	27.3141696283067	2.87913859110405e-164	27	HOCortical
criticalAlice vs. criticalLang	-0.13464964814782	0.0728931830194199	Inf	-1.84721866394485	0.0647154554511982	28	HOCortical
criticalAlice vs. criticalMD	0.0760992648649971	0.0735801757649505	Inf	1.03423597557165	0.301025859592937	28	HOCortical
criticalLang vs. criticalMD	0.210748913012817	0.0317228027611947	Inf	6.64345186014328	3.06420591148476e-11	28	HOCortical
criticalAlice vs. criticalLang	-0.0272726684389792	0.0443602360879096	Inf	-0.614799893871898	0.538686879398894	29	HOCortical
criticalAlice vs. criticalMD	0.102346509024599	0.0449703733905889	Inf	2.27586522654975	0.0228540773208626	29	HOCortical
criticalLang vs. criticalMD	0.129619177463579	0.019449537922831	Inf	6.66438338935671	2.65778829587924e-11	29	HOCortical
criticalAlice vs. criticalLang	0.167375101899388	0.0405551045202415	Inf	4.12710320635098	3.67361549428293e-05	30	HOCortical
criticalAlice vs. criticalMD	0.718312887187645	0.0412423715483172	Inf	17.4168666888157	6.14515176876481e-68	30	HOCortical
criticalLang vs. criticalMD	0.550937785288257	0.0178784145496962	Inf	30.8158077304243	1.6093443389363e-208	30	HOCortical
criticalAlice vs. criticalLang	0.362405533543527	0.058056781786544	Inf	6.24226011830925	4.31292918360134e-10	31	HOCortical
criticalAlice vs. criticalMD	0.203401785870681	0.0588522478368074	Inf	3.45614302506674	0.00054796448236196	31	HOCortical
criticalLang vs. criticalMD	-0.159003747672845	0.0254524303837772	Inf	-6.2470948854531	4.18157058208962e-10	31	HOCortical
criticalAlice vs. criticalLang	0.501675800450942	0.0836815857976752	Inf	5.9950560887301	2.03415221729112e-09	32	HOCortical
criticalAlice vs. criticalMD	0.0640936060056638	0.0835308365756081	Inf	0.767304730004103	0.442900356830201	32	HOCortical
criticalLang vs. criticalMD	-0.437582194445278	0.0357127152051828	Inf	-12.2528402539881	1.62213556392713e-34	32	HOCortical
criticalAlice vs. criticalLang	0.24232857434592	0.0697168421827917	Inf	3.47589716858597	0.000509147470596699	33	HOCortical
criticalAlice vs. criticalMD	1.47458226449984	0.0706881366960597	Inf	20.8603923291988	1.22661247192631e-96	33	HOCortical
criticalLang vs. criticalMD	1.23225369015392	0.0305763313485734	Inf	40.3009005922291	0	33	HOCortical
criticalAlice vs. criticalLang	0.100075683925895	0.0356115228521455	Inf	2.81020512212848	0.00495099345909622	34	HOCortical
criticalAlice vs. criticalMD	0.242267756182852	0.0360443973804277	Inf	6.7213706925339	1.80022954125065e-11	34	HOCortical
criticalLang vs. criticalMD	0.142192072256957	0.015570969450289	Inf	9.13187022239759	6.73259931252531e-20	34	HOCortical
criticalAlice vs. criticalLang	0.0859362319885191	0.0299755555748782	Inf	2.86687703832053	0.00414544041401388	35	HOCortical
criticalAlice vs. criticalMD	0.201568515037028	0.0304260601026398	Inf	6.62486415779939	3.47567657899099e-11	35	HOCortical
criticalLang vs. criticalMD	0.115632283048509	0.0131713347355759	Inf	8.77908620272058	1.6480817931922e-18	35	HOCortical
criticalAlice vs. criticalLang	0.0725983867387151	0.0629858781495131	Inf	1.15261371074932	0.249068973076856	36	HOCortical
criticalAlice vs. criticalMD	-0.779426746037222	0.0629023532433635	Inf	-12.3910586146386	2.92160970520326e-35	36	HOCortical
criticalLang vs. criticalMD	-0.852025132775937	0.0269029145299862	Inf	-31.6703653734715	3.97701580351513e-220	36	HOCortical
criticalAlice vs. criticalLang	0.0345493495205623	0.029663457232651	Inf	1.16471081740713	0.244136068790098	37	HOCortical
criticalAlice vs. criticalMD	0.242182168915405	0.0300690533781473	Inf	8.05419997329914	8.00003333748171e-16	37	HOCortical
criticalLang vs. criticalMD	0.207632819394842	0.0128979917324235	Inf	16.0980735375171	2.63171666973452e-58	37	HOCortical
criticalAlice vs. criticalLang	-0.0538775238431443	0.0308279329228685	Inf	-1.74768525602887	0.0805185432557831	38	HOCortical
criticalAlice vs. criticalMD	0.221155336580446	0.0310560633674521	Inf	7.12116451991224	1.07018953177016e-12	38	HOCortical
criticalLang vs. criticalMD	0.27503286042359	0.0133693482900414	Inf	20.5718973323821	4.90106432480894e-94	38	HOCortical
criticalAlice vs. criticalLang	-0.218474049384872	0.0489677840522731	Inf	-4.46158742146981	8.13547445576183e-06	39	HOCortical
criticalAlice vs. criticalMD	-0.46616868854379	0.0489602919051758	Inf	-9.52136252468931	1.7092311198925e-21	39	HOCortical
criticalLang vs. criticalMD	-0.247694639158918	0.020958557699997	Inf	-11.8183055677993	3.13952952405296e-32	39	HOCortical
criticalAlice vs. criticalLang	-0.925166503069387	0.0862958539807919	Inf	-10.7208685051696	8.12368938002345e-27	40	HOCortical
criticalAlice vs. criticalMD	-1.56942996728575	0.08614788770311	Inf	-18.2178577923402	3.72453223688115e-74	40	HOCortical
criticalLang vs. criticalMD	-0.64426346421636	0.0368340315066673	Inf	-17.4909842301607	1.67833521083178e-68	40	HOCortical
criticalAlice vs. criticalLang	-0.145074320669198	0.0781060317597233	Inf	-1.85740226971828	0.0632539438120274	41	HOCortical
criticalAlice vs. criticalMD	0.638855485370549	0.0793132308071307	Inf	8.0548412776688	7.95820103291524e-16	41	HOCortical
criticalLang vs. criticalMD	0.783929806039747	0.0343450212441639	Inf	22.8251367342787	2.58128708772005e-115	41	HOCortical
criticalAlice vs. criticalLang	0.485470056634568	0.050214333722195	Inf	9.66795774529987	4.12527851445992e-22	42	HOCortical
criticalAlice vs. criticalMD	0.891850090402067	0.0506672359663362	Inf	17.6021066354324	2.37329806232904e-69	42	HOCortical
criticalLang vs. criticalMD	0.4063800337675	0.0218377921707949	Inf	18.6090256097857	2.71510296157066e-77	42	HOCortical
criticalAlice vs. criticalLang	0.615548678918236	0.0773721564929426	Inf	7.95568725003009	1.78139875379877e-15	43	HOCortical
criticalAlice vs. criticalMD	1.56435057221424	0.0773682086850472	Inf	20.219552692275	6.58777236009007e-91	43	HOCortical
criticalLang vs. criticalMD	0.948801893296004	0.0331217545336442	Inf	28.6458826428484	1.80399657300007e-180	43	HOCortical
criticalAlice vs. criticalLang	1.47137427678296	0.058557761045038	Inf	25.1268875470033	2.52889266692729e-139	44	HOCortical
criticalAlice vs. criticalMD	1.96575918088036	0.059180348610915	Inf	33.2164177302228	6.23793483496988e-242	44	HOCortical
criticalLang vs. criticalMD	0.494384904097402	0.0255371479364205	Inf	19.3594408165025	1.69717685416724e-83	44	HOCortical
criticalAlice vs. criticalLang	2.21051943227836	0.0534998085174973	Inf	41.3182681122196	0	45	HOCortical
criticalAlice vs. criticalMD	2.39542703224739	0.0540643503552496	Inf	44.3069604370969	0	45	HOCortical
criticalLang vs. criticalMD	0.184907599969028	0.0233281612538632	Inf	7.92636839041082	2.25647546487711e-15	45	HOCortical
criticalAlice vs. criticalLang	1.83828034250813	0.0808622911325978	Inf	22.7334684283645	2.09143820400682e-114	46	HOCortical
criticalAlice vs. criticalMD	2.98720961708859	0.0811958021560125	Inf	36.7901977413668	2.64878845793774e-296	46	HOCortical
criticalLang vs. criticalMD	1.14892927458046	0.0348692845631708	Inf	32.9496084870629	4.28539488340915e-238	46	HOCortical
criticalAlice vs. criticalLang	0.339579944541401	0.0863315251287891	Inf	3.9334408147524	8.37384647404626e-05	47	HOCortical
criticalAlice vs. criticalMD	-0.392109011578473	0.0863601816024013	Inf	-4.54039123474435	5.61499389341323e-06	47	HOCortical
criticalLang vs. criticalMD	-0.731688956119874	0.0369819380874596	Inf	-19.7850354513461	4.00616113067787e-87	47	HOCortical
criticalAlice vs. criticalLang	-0.464417599388785	0.104058097265751	Inf	-4.46306065161583	8.07971704218773e-06	48	HOCortical
criticalAlice vs. criticalMD	-1.57839251404602	0.103950244757915	Inf	-15.1841154171582	4.50600917513369e-52	48	HOCortical
criticalLang vs. criticalMD	-1.11397491465724	0.0444739175734588	Inf	-25.0478252296361	1.84375179145687e-138	48	HOCortical
criticalAlice vs. criticalLang	-0.120728622799776	0.0738096299955835	Inf	-1.63567576218713	0.10190746479394	49	HOCortical
criticalAlice vs. criticalMD	0.144150673052281	0.074895632072738	Inf	1.92468731570732	0.0542684883098395	49	HOCortical
criticalLang vs. criticalMD	0.264879295852057	0.0324146521146526	Inf	8.17159150482823	3.04347534014892e-16	49	HOCortical
criticalAlice vs. criticalLang	0.082455854411525	0.046225130127193	Inf	1.78378847576285	0.0744580428874347	50	HOCortical
criticalAlice vs. criticalMD	0.0196261613265327	0.0469097804048732	Inf	0.418381010466078	0.675668568266889	50	HOCortical
criticalLang vs. criticalMD	-0.0628296930849923	0.0203038775413742	Inf	-3.09446769253612	0.0019716640696443	50	HOCortical
criticalAlice vs. criticalLang	-0.104543373398407	0.0718969738243692	Inf	-1.4540719565442	0.145926357558638	51	HOCortical
criticalAlice vs. criticalMD	-0.279617916499753	0.0729107557157154	Inf	-3.83507088570039	0.000125528086301129	51	HOCortical
criticalLang vs. criticalMD	-0.175074543101346	0.0315415854408733	Inf	-5.55059426006135	2.84700153929771e-08	51	HOCortical
criticalAlice vs. criticalLang	-0.32648206413631	0.0845816469655291	Inf	-3.85996343000233	0.000113403995333183	52	HOCortical
criticalAlice vs. criticalMD	-0.787443813571912	0.0852028253493434	Inf	-9.24199180418353	2.41950646599028e-20	52	HOCortical
criticalLang vs. criticalMD	-0.460961749435602	0.0366775136461334	Inf	-12.5679661354089	3.16768373969582e-36	52	HOCortical
criticalAlice vs. criticalLang	0.748269526958275	0.0919566228262375	Inf	8.13720104067126	4.04520696542072e-16	53	HOCortical
criticalAlice vs. criticalMD	2.02367137332093	0.0933642524135468	Inf	21.6750128770623	3.53138188700012e-104	53	HOCortical
criticalLang vs. criticalMD	1.27540184636265	0.040425200552009	Inf	31.5496727028425	1.81170745888906e-218	53	HOCortical
criticalAlice vs. criticalLang	0.508509187960831	0.095463208425982	Inf	5.32675568258432	9.99825037316509e-08	54	HOCortical
criticalAlice vs. criticalMD	0.712494907089483	0.0966193465023766	Inf	7.37424680337657	1.65276762685711e-13	54	HOCortical
criticalLang vs. criticalMD	0.203985719128652	0.0417376365331571	Inf	4.88733277857269	1.02211245688798e-06	54	HOCortical
criticalAlice vs. criticalLang	0.100877332486511	0.0673194582507809	Inf	1.49848699183999	0.134006769819075	55	HOCortical
criticalAlice vs. criticalMD	0.148782430745641	0.0676202145732637	Inf	2.20026558159531	0.0277880577329553	55	HOCortical
criticalLang vs. criticalMD	0.0479050982591308	0.0290467083292479	Inf	1.64924361535637	0.0990977358672504	55	HOCortical
criticalAlice vs. criticalLang	1.18531994637563	0.0567766690611625	Inf	20.8768842197971	8.68755370199606e-97	56	HOCortical
criticalAlice vs. criticalMD	2.1015611585877	0.0576606983554487	Inf	36.4470292335458	7.66672394842319e-291	56	HOCortical
criticalLang vs. criticalMD	0.916241212212076	0.0249708862990467	Inf	36.6923785259098	9.66179730160288e-295	56	HOCortical
criticalAlice vs. criticalLang	2.21338090771522	0.078118221044542	Inf	28.3337341547138	1.3279608110554e-176	57	HOCortical
criticalAlice vs. criticalMD	3.69937977656354	0.0789868041915527	Inf	46.8354152877497	0	57	HOCortical
criticalLang vs. criticalMD	1.48599886884832	0.0340960415058638	Inf	43.5827387350159	0	57	HOCortical
criticalAlice vs. criticalLang	2.38455799690518	0.078557781635109	Inf	30.354192128046	2.21198548570596e-202	58	HOCortical
criticalAlice vs. criticalMD	3.80295387963434	0.0791030355870084	Inf	48.0759537407554	0	58	HOCortical
criticalLang vs. criticalMD	1.41839588272916	0.0340415809475145	Inf	41.6665690384959	0	58	HOCortical
criticalAlice vs. criticalLang	1.06302941064555	0.0717804539572494	Inf	14.809455109864	1.27267799224145e-49	59	HOCortical
criticalAlice vs. criticalMD	2.3611700660868	0.0731628046150413	Inf	32.272820574751	1.68363086346289e-228	59	HOCortical
criticalLang vs. criticalMD	1.29814065544125	0.0317685434047513	Inf	40.8624543751382	0	59	HOCortical
